found_country,country_name,used,longitude,continent,timestamp,country_code,latitude,address,alt_addr,no_result
True,Wales,0,-3.8837633,Europe,,GB,51.9379682,"Llangadock, Carmarthenshire, Wales",,
True,Wales,0,-4.5255539,Europe,,GB,52.0447075,"Cenarth, Carmarthenshire, Wales",,
True,Wales,0,-4.3115907,Europe,,GB,51.8591257,"Caerfyrddin Priory, Carmarthen, Carmarthenshire, Wales",,
True,Wales,0,-4.5007897,Europe,,GB,51.9448733,"Trelech, Carmarthenshire, Wales",,
True,Wales,0,-4.2172827,Europe,,GB,51.8936699,"of, Derllys cmt, Carmarthenshire, Wales",,
True,Wales,0,-4.2172827,Europe,,GB,51.8936699,"Cilsant, Carmarthenshire, Wales",,
True,Wales,0,-3.2212991,Europe,,GB,53.2714061,"Holywell, Flintshire, Wales",,
True,United Kingdom,0,-3.1402189,Europe,,GB,53.2165096,"Flintshire, Wales, United Kingdom",,
True,England,0,-0.6040419,Europe,,GB,51.4837886,"Windsor, Berkshire, England",,
True,Wales,0,-3.3854408,Europe,,GB,51.9489737,"Aberhonddu, Breconshire, Wales",,
True,United Kingdom,0,-3.4516152,Europe,,GB,51.487022,"Breigan, Llansanwyr, Glamorgan, Wales, United Kingdom",,
True,Wales,0,-3.8436844,Europe,,GB,53.2905864,"Nannau, Caernarvonshire, Wales",,
True,,1,-88.3767626,,,NONE,43.0044549,of Wales,,
True,United Kingdom,0,-4.1631064,Europe,,GB,53.2259347,"Menai Bridge, Anglesey, Wales, United Kingdom",,
True,,1,-120.9877194,,,NONE,38.3785237,{Edwin},,
True,,1,-3.73893,,,NONE,52.2928116,"Gywnedd, Cymru",,
True,Wales,0,-3.1324591,Europe,,GB,53.2067926,"Northop, Flintshire, Wales",,
True,Wales,0,-3.8749545,Europe,,GB,52.79398,"Nannau, Merionethshire, Wales",,
True,England,0,-0.722846,Europe,,GB,51.5183532,"Maidenhead, Berkshire, England",,
True,England,0,-0.6040419,Europe,,GB,51.4837886,"Windsor Castle, Berkshire, England",,
True,Wales,0,-4.8278557,Europe,,GB,51.69831,"Carew, Pembrokeshire, Wales",,
True,Wales,0,-3.952781,Europe,,GB,52.2945764,"Cardiganshire, Wales",,
True,,1,-68.27611,,,NONE,12.1463353,At Sea,,
True,England,0,-1.0990407,Europe,,GB,53.785097,"Selby, Yorkshire, England",,
True,France,0,0.9651829,Europe,,FR,49.0756358,"Saint-Denis-en-Lyons, Eure, Normandy, France",,
True,England,0,-0.9700664,Europe,,GB,51.4564242,"Reading, Berkshire, England",,
True,Wales,0,-2.8333331,Europe,,GB,51.7501058,"Castell Arnallt, Monmouthshire, Wales",,
True,Wales,0,-2.8333331,Europe,,GB,51.7501058,"Goldcliff Priory, Llebenydd, Monmouthshire, Wales",,
True,Wales,0,-3.2419248,Europe,,GB,51.5202413,"Glamorgan, Glamorganshire, Wales",,
True,Wales,0,-3.4649973,Europe,,GB,52.6152731,"Dyffryn, Montgomeryshire, Wales",,
True,Wales,0,-3.3044144,Europe,,GB,51.439358,"Dyffryn, Glamorgan, Wales",,
True,Wales,0,-3.1287047,Europe,,GB,53.2438649,"of Flint, Wales",,
True,Wales,0,-3.4649973,Europe,,GB,52.6152731,"of Main, Meifod, Montgomeryshire, Wales",,
True,Wales,0,-3.73893,Europe,,GB,52.2928116,"Of Angelsey, Wales",,
True,Wales,0,-2.8333331,Europe,,GB,51.7501058,"Ewias, Monmouthshire, Wales",,
True,Ireland,0,-7.2433945,Europe,,IE,52.6571391,"Ossory, Kilkenny, Ireland",,
True,Ireland,0,-6.1927577,Europe,,IE,53.2747217,"Leopardstown, County Dublin, Ireland",,
True,Ireland,0,-9.0539925,Europe,,IE,53.2698088,"Galway Castle, Galway, Galway, Connacht, Ireland",,
True,Ireland,0,-7.9794599,Europe,,IE,52.865196,"Cannought, Ireland",,
True,Ireland,0,-8.4774926,Europe,,IE,52.8069536,"Killaloe, County Clare, Ireland",,
True,Ireland,0,-8.4774926,Europe,,IE,52.8069536,"Saint Lua's Churchyard, Killaloe, Clare, Ireland",,
True,,1,0.3138532,,,NONE,49.0677708,"Baalun, Normandie",,
True,Wales,0,-3.1474836,Europe,,GB,52.562033,"Arwystle, Montgomery, Wales",,
True,Wales,0,-3.4649973,Europe,,GB,52.6152731,"Arwystli, Powys, Montgomeryshire, Wales",,
True,United Kingdom,0,-3.1474836,Europe,,GB,52.562033,"Montgomery, Powys, United Kingdom",,
True,United Kingdom,0,-3.1474836,Europe,,GB,52.562033,"Arwystli, Montgomery, Wales, United Kingdom",,
True,United Kingdom,0,-3.008586,Europe,,GB,52.2747215,"Aberedw, Radnorshire, Wales, United Kingdom",,
True,United Kingdom,0,-3.3905287,Europe,,GB,52.3313804,"Abbey-Cwmhir, Powys, Wales, United Kingdom",,
True,Wales,0,-3.008586,Europe,,GB,52.2747215,"Aberedw, Radnorshire, Wales",,
True,Wales,0,-3.3553352,Europe,,GB,52.32715,"Maelienydd, Rhayadr, Powys, Wales",,
True,Wales,0,-3.73893,Europe,,GB,52.2928116,"Blddn ap Cnfn, Wales",,
True,Wales,0,-3.4649973,Europe,,GB,52.6152731,"St. Tysilio, Meifod, Montgomeryshire, Wales",,
True,Wales,0,-3.8430032,Europe,,GB,53.2907066,"Conwy, Caernarfonshire, Wales",,
True,France,0,4.88149,Europe,,FR,45.3462,"Anjou, Isère, Rhône-Alpes, France",,
True,Wales,0,-4.6330966,Europe,,GB,53.3106715,"Holyhead, Anglesey, Wales",,
True,Wales,0,-4.3319194,Europe,,GB,53.2782258,"Holyhead, Talybolion, Anglesey, Wales",,
True,Wales,0,-3.3671284,Europe,,GB,53.1097895,"Burton, Denbighshire, Wales",,
True,Wales,0,-3.1673447,Europe,,GB,52.9687603,"of Pengwern, Llangollen, Denbighshire, Wales",,
True,Wales,0,-3.4649973,Europe,,GB,52.6152731,"Trefeglwys, Montgomeryshire, Wales",,
True,Wales,0,-3.73893,Europe,,GB,52.2928116,"Or Isle of Anglesey, Wales",,
True,Wales,0,-4.2145365,Europe,,GB,53.2816608,"Pentraeth, Anglesey, Wales",,
True,Wales,0,-3.008586,Europe,,GB,52.2747215,"Painscastle, Radnorshire, Wales",,
True,Wales,0,-3.1474212,Europe,,GB,52.6600742,"Welshpool, Powys, Wales",,
True,Wales,0,-3.8436844,Europe,,GB,53.2905864,"Aberffraw Castle, Aberffraw, Anglesey, Caernarvonshire, Wales",,
True,Wales,0,-3.1401202,Europe,,GB,52.6020924,"Pennant Melangell, Powys, Montgomery, Wales",,
True,Wales,0,-3.8430032,Europe,,GB,53.2907066,"Rhiw, Caernarfonshire, Wales",,
True,United Kingdom,0,-4.3319194,Europe,,GB,53.2782258,"Anglesey, Wales, United Kingdom",,
True,Wales,0,-3.73893,Europe,,GB,52.2928116,"Montgomery, Great Britian, Wales",,
True,United Kingdom,0,-3.4649973,Europe,,GB,52.6152731,"Machynlleth, Montgomeryshire, Wales, United Kingdom",,
True,United Kingdom,0,-3.4040033,Europe,,GB,52.9364617,"Edeirnion, Denbighshire, Wales, United Kingdom",,
True,Wales,0,-5.2658485,Europe,,GB,51.8810599,"St. David's, Pembrokeshire, Wales",,
True,Wales,0,-4.2172827,Europe,,GB,51.8936699,"Carnwyllion, , Carmarthenshire, Wales",,
True,Wales,0,-4.3319194,Europe,,GB,53.2782258,"Anglesey, Wales",,
True,Wales,0,-4.223399,Europe,,GB,53.3168276,"of, Twrcelyn, Anglesey, Wales",,
True,Wales,0,-3.8390174,Europe,,GB,52.2751973,"Strata Florida, Cardiganshire, Wales",,
True,England,0,-2.7686972,Europe,,GB,51.4818832,"Abergavenny, , Monmouthshire, England",,
True,Wales,0,-3.2419248,Europe,,GB,51.5202413,"Afan, Glamorganshire, Wales",,
True,Wales,0,-3.2419248,Europe,,GB,51.5202413,"of, Tir Iarll, Glamorganshire, Wales",,
True,Wales,0,-3.3988831,Europe,,GB,51.4470646,"Senghenydd, Glamorgan, Wales",,
True,Wales,0,-3.8749545,Europe,,GB,52.79398,"of, , Merionethshire, Wales",,
True,Wales,0,-4.890846,Europe,,GB,51.7921366,"of Hwlffordd, Rhos, Pembrokeshire, Wales",,
True,Wales,0,-4.4897031,Europe,,GB,53.2298095,"Llanfaelog, Anglesey, Wales",,
True,Wales,0,-3.166588,Europe,,GB,51.4436506,"Gwent, Glamorgan, Wales",,
True,Wales,0,-3.0147935,Europe,,GB,51.8213212,"Abergavenny, Monmouthshire, Wales",,
True,United Kingdom,0,-2.7160441,Europe,,GB,51.8098882,"Monmouth, Monmouthshire, Wales, United Kingdom",,
True,Italy,0,12.4829321,Europe,,IT,41.8933203,"Rome, Roma, Lazio, Italy",,
True,United Kingdom,0,-3.2373987,Europe,,GB,51.6418098,"Ystrad, Glamorgan, Wales, United Kingdom",,
True,,1,-6.4758657,,,NONE,52.3272238,"Lough Carmen, Wexford Leinster,",,
True,Wales,0,-3.4649973,Europe,,GB,52.6152731,"Cwm, Montgomeryshire, Wales",,
True,Wales,0,-3.3671284,Europe,,GB,53.1097895,"Maelor Gymraeg Commote, Denbighshire, Wales",,
True,Wales,0,-3.3671284,Europe,,GB,53.1097895,"Cristionydd, Rhiwabon, Denbighshire, Wales",,
True,Wales,0,-3.4649973,Europe,,GB,52.6152731,"Pennant-Melangell, Montgomeryshire, Wales",,
True,Wales,0,-3.4649973,Europe,,GB,52.6152731,"of, Castell Caereini, Montgomeryshire, Wales",,
True,United Kingdom,0,-3.3988831,Europe,,GB,51.4470646,"Glamorgan, Wales, United Kingdom",,
True,Wales,0,-3.213502,Europe,,GB,51.4334895,"Dinas Powys, Glamorgan, Wales",,
True,Wales,0,-3.2419248,Europe,,GB,51.5202413,"Glamorganshire, Wales",,
True,Wales,0,-3.1345262,Europe,,GB,53.2492828,"Flint, Wales",,
True,Wales,0,-3.3854408,Europe,,GB,51.9489737,"Aberhonwy, Brecon, Breconshire, Wales",,
True,Wales,0,-3.3854408,Europe,,GB,51.9489737,"Brecon Castle, Breconshire, Wales",,
True,England,0,-2.2690218,Europe,,GB,51.8506491,"Hempsted, Gloucester, Gloucestershire, England",,
True,England,0,-2.2708356,Europe,,GB,51.8499592,"Hempstead, Gloucestershire, England",,
True,England,0,-2.2458192,Europe,,GB,51.8653705,"Gloucester, Gloucestershire, England",,
True,England,0,-2.5307528,Europe,,GB,51.8001702,"Forest of Dean, Gloucestershire, England",,
True,Wales,0,-2.8333331,Europe,,GB,51.7501058,"Llanthony Prima Priory, Monmouthshire, Wales",,
True,Wales,0,-4.5656927,Europe,,GB,52.0638072,"of, Llandygwydd, Cardiganshire, Wales",,
True,,1,-4.2172827,,,NONE,51.8936699,"Tre-lech, Tre-lech a'r Bet, Carmarthenshire, Wales UK",,
True,Wales,0,-3.8783629,Europe,,GB,51.9382324,"Llangadog Fawr, Carmarthenshire, , Wales",,
True,Wales,0,-3.1673701,Europe,,GB,51.444046,"Gwynfe, , Dyfed, Wales",,
True,Wales,0,-4.2172827,Europe,,GB,51.8936699,"Cilsant Castle, St Clears Dyfed, Carmarthenshire, Wales",,
True,Hungary,0,22.3077333,Europe,,HU,48.1147054,"Austria, Hungary",,
True,Wales,0,-3.8436844,Europe,,GB,53.2905864,"Arllechwedd Isaf, Caernarvonshire, Wales",,
True,Wales,0,-3.1402189,Europe,,GB,53.2165096,"Tegeingl, Cantref, Flintshire, Wales",,
True,England,0,-2.9340978,Europe,,GB,53.1237913,"Pulford, Cheshire, England",,
True,United Kingdom,0,-2.9340978,Europe,,GB,53.1237913,"Pulford, Cheshire, England, United Kingdom",,
True,Wales,0,-3.4649973,Europe,,GB,52.6152731,"Llnnrchfrchwl, Cegidfa, Montgomeryshire, Wales",,
True,Wales,0,-3.4649973,Europe,,GB,52.6152731,"of, Ystrad Marchell, Montgomeryshire, Wales",,
True,Wales,0,-3.4649973,Europe,,GB,52.6152731,"Mathafarn, Montgomeryshire, Wales",,
True,Wales,0,-3.8749545,Europe,,GB,52.79398,"Llanfachreth, Merionethshire, Wales",,
True,Wales,0,-3.1673701,Europe,,GB,51.444046,"of Cil-Sant, Dyfed, Wales",,
True,Wales,0,-4.04281,Europe,,GB,51.8798387,"Cilsan, Carmarthen, Wales",,
True,Wales,0,-4.805514,Europe,,GB,51.8210771,"Llawhaden, Pembrokeshire, Wales",,
True,Wales,0,-4.2172827,Europe,,GB,51.8936699,"Derllys commote, Carmarthenshire, Wales",,
True,Wales,0,-4.2172827,Europe,,GB,51.8936699,"of Derllys, Gwarthaf, Carmarthenshire, Wales",,
True,United Kingdom,0,-3.4649973,Europe,,GB,52.6152731,"Montgomeryshire, Wales, United Kingdom",,
True,Wales,0,-3.4649973,Europe,,GB,52.6152731,"of, Llanfair Caerein, Montgomeryshire, Wales",,
True,Wales,0,-3.5267904,Europe,,GB,53.2232748,", Burton, Co. Denbigh, Wales",,
True,Wales,0,-3.008586,Europe,,GB,52.2747215,"Presteigne, Radnorshire, Wales",,
True,Wales,0,-3.008586,Europe,,GB,52.2747215,"BlaenGwaeddel, Gladestry, Radnorshire, Wales",,
True,Wales,0,-3.8436844,Europe,,GB,53.2905864,"Bodafon Issa, Caernarvonshire, , Wales",,
True,Wales,0,-4.7413758,Europe,,GB,51.805779,"Narberth, Pembrokeshire, Wales",,
True,Wales,0,-3.73893,Europe,,GB,52.2928116,"Angelsey, Carnarvonshire North, Wales",,
True,Wales,0,-4.3319194,Europe,,GB,53.2782258,"Cwmmwd Palace, Menai, Anglsy, Wales",,
True,Wales,0,-4.3319194,Europe,,GB,53.2782258,"OF CWNNWD PALACE, MENAI, ANGLSY, WALES",,
True,,1,-4.3319194,,,NONE,53.2782258,"Menai cmt, Anglesey, Wales, UK",,
True,Wales,0,-3.3671284,Europe,,GB,53.1097895,"Betws-yn-rhos, Denbighshire, Wales",,
True,Wales,0,-3.3124566,Europe,,GB,53.1461577,"Rhos, Denbighshire, Wales",,
True,Wales,0,-4.1631064,Europe,,GB,53.2259347,"Menai Bridge, Anglesey, Wales",,
True,Wales,0,-4.5334272,Europe,,GB,53.3703716,"Menai, Anglesey, , Wales",,
True,United Kingdom,0,-3.8335244,Europe,,GB,52.9089585,"Gwynedd, Wales, United Kingdom",,
True,Wales,0,-3.9965807,Europe,,GB,53.2460132,", Gwynedd Co, Wales",,
True,,1,-3.7583798,,,NONE,53.2977345,"Llandrillo yn Rhos Church, Llandrillo-yn-Rhos, North Wales",,
True,Wales,0,-4.2284196,Europe,,GB,53.1936531,"Plâs-coch, Llanddaniel-fab, Anglesey, Wales",,
True,Wales,0,-4.3319194,Europe,,GB,53.2782258,"of Plas Gwyn, Anglesey, Wales",,
True,Wales,0,-4.2257971,Europe,,GB,53.1901645,"Llanedwen, Anglesey, Wales",,
True,Wales,0,-4.8299912,Europe,,GB,51.6984691,"Carew Castle, Carew, Pembrokeshire, Wales",,
True,England,0,-0.9700664,Europe,,GB,51.4564242,"Reading, Reading, Berkshire, England",,
True,England,0,-0.9700664,Europe,,GB,51.4564242,"Greyfriars Church, Reading, Berkshire, England",,
True,England,0,-1.4106327,Europe,,GB,51.4572597,"Abbey Grey Friar, Welford, England",,
True,Ireland,0,-6.4758657,Europe,,IE,52.3272238,"Abbey of Grey Friars, Wexford, Ireland",,
True,,1,-4.916667,,,NONE,51.8339209,"Pembrokeshire, Gales, Reino Unido",,
True,Wales,0,-4.916667,Europe,,GB,51.8339209,"Pembrokeshire, Wales",,
True,Wales,0,-4.7955331,Europe,,GB,51.6466802,"Manorbier, Pembrokeshire, Wales",,
True,Wales,0,-3.2276065,Europe,,GB,53.1325398,"Dyffryn Clwyd, Denbighshire, Wales",,
True,England,0,-2.7653335,Europe,,GB,51.9317382,"Orcop, Herefordshire, England",,
True,,1,-2.8333331,,,NONE,51.7501058,Monmouthshire,,
True,United Kingdom,0,-4.3115907,Europe,,GB,51.8591257,"Carmarthen, Carmarthenshire, Wales, United Kingdom",,
True,United Kingdom,0,-2.8824893,Europe,,GB,51.7263886,"Monmouth, Gwent, Wales, United Kingdom",,
True,Wales,0,-4.916667,Europe,,GB,51.8339209,"Haverfordwest St Mary, Pembrokeshire, Wales",,
True,Wales,0,-4.8725262,Europe,,GB,51.8260158,"Wiston, Pembrokeshire, Wales",,
True,United Kingdom,0,-3.3854408,Europe,,GB,51.9489737,"Brecon, Breconshire, Wales, United Kingdom",,
True,Wales,0,-3.4649973,Europe,,GB,52.6152731,"Garthmyl, Montgomeryshire, Wales",,
True,Wales,0,-3.73893,Europe,,GB,52.2928116,"of Radnorshire, Wales",,
True,Wales,0,-3.3854408,Europe,,GB,51.9489737,"Llangamarch, Breconshire, Wales",,
True,Wales,0,-3.3854408,Europe,,GB,51.9489737,"of, Treflys, Breconshire, Wales",,
True,Wales,0,-3.3854408,Europe,,GB,51.9489737,"of Dinan, Buellt ctf, Breconshire, Wales",,
True,Wales,0,-3.4649973,Europe,,GB,52.6152731,"Tregynon, Montgomeryshire, Wales",,
True,Wales,0,-3.8388114,Europe,,GB,52.2747281,"Abbey of Strata Florida, Cardiganshire, Wales",,
True,Wales,0,-4.2172827,Europe,,GB,51.8936699,"Carnwyllion commote, Carmarthenshire, Wales",,
True,Wales,0,-3.1673701,Europe,,GB,51.444046,"Tegaing, Dyfed, Wales",,
True,United Kingdom,0,-1.2825379,Europe,,GB,53.3393418,"Wales, Wales, United Kingdom",,
True,Wales,0,-3.1993275,Europe,,GB,53.0018983,"Llantysilio, Denbighshire, Wales",,
True,Wales,0,-3.8749545,Europe,,GB,52.79398,"Meirionydd, , Merionethshire, Wales",,
True,Wales,0,-3.008586,Europe,,GB,52.2747215,"Llananno, Radnorshire, Wales",,
True,Wales,0,-4.7882741,Europe,,GB,51.9121893,"Maenclochog, Pembrokeshire, Wales",,
True,Wales,0,-3.3553352,Europe,,GB,52.32715,"Cefn Trefylwys, Powys, Wales",,
True,Wales,0,-3.73893,Europe,,GB,52.2928116,"of Mackienydd, , , Wales",,
True,Wales,0,-3.1474836,Europe,,GB,52.562033,"Talgarth, Trefeglwys, Montgomery, Wales",,
True,Wales,0,-4.3673717,Europe,,GB,53.2582716,"Heneglwys, Anglesey, Wales",,
True,Wales,0,-3.3854408,Europe,,GB,51.9489737,"Penpont, Breconshire, Wales",,
True,Wales,0,-3.3854408,Europe,,GB,51.9489737,"Cantref, Breconshire, Wales",,
True,Wales,0,-3.8436844,Europe,,GB,53.2905864,"Aberconway Abbey, Arllechwedd Isaf, Caernarvonshire, Wales",,
True,Wales,0,-3.7601273,Europe,,GB,52.9487856,"North Wales, Wales",,
True,United Kingdom,0,-4.3319194,Europe,,GB,53.2782258,"Anglesey, Anglesey, Wales, United Kingdom",,
True,Wales,0,-3.3671284,Europe,,GB,53.1097895,"Trefor in Gyffylliog, Denbighshire, Wales",,
True,Wales,0,-3.3671284,Europe,,GB,53.1097895,"Of Betws-yn-Rhos, Is Dulas, Denbighshire, Wales",,
True,England,0,-2.7651595,Europe,,GB,53.021809,"Malpas, Cheshire, England",,
True,United Kingdom,0,-3.4649973,Europe,,GB,52.6152731,"Montgomery, Montgomeryshire, Wales, United Kingdom",,
True,Wales,0,-3.73893,Europe,,GB,52.2928116,"of Montgomery, Wales",,
True,Wales,0,-3.2178204,Europe,,GB,52.1089269,"Painscastle, Powys, Wales",,
True,England,0,-2.7540658,Europe,,GB,52.707755,"Shrewsbury, Shropshire, England",,
True,England,0,-2.9818982,Europe,,GB,52.6638051,"Caus, Shropshire, England",,
True,Wales,0,-3.3671284,Europe,,GB,53.1097895,"Cyfeiliog, Denbighshire, Wales",,
True,Wales,0,-3.73893,Europe,,GB,52.2928116,"Merionydd, Wales",,
True,Wales,0,-3.8749545,Europe,,GB,52.79398,"of Nannau, Llanfachreth, Merionethshire, Wales",,
True,Wales,0,-3.3671284,Europe,,GB,53.1097895,"of, Llansannan, Denbighshire, Wales",,
True,United Kingdom,0,-3.3671284,Europe,,GB,53.1097895,"Oswestry, Denbighshire, Wales, United Kingdom",,
True,United Kingdom,0,-3.3671284,Europe,,GB,53.1097895,"Dinmael, Llangwm, Denbighshire, Wales, United Kingdom",,
True,Wales,0,-3.4649973,Europe,,GB,52.6152731,"Guilsfield, Montgomeryshire, Wales",,
True,Wales,0,-3.8436844,Europe,,GB,53.2905864,"of Glyn Llifon, Llandwrog, Caernarvonshire, Wales",,
True,United Kingdom,0,-3.8430032,Europe,,GB,53.2907066,"Caernarfonshire, Wales, United Kingdom",,
True,Wales,0,-4.3319194,Europe,,GB,53.2782258,"Tregarnedd, Llangevni, Anglesey, Wales",,
True,Wales,0,-4.3114568,Europe,,GB,53.2560986,"Llangefni, Anglesey, Wales",,
True,Wales,0,-3.1865066,Europe,,GB,53.2257332,"Halkyn, Flintshire, Wales",,
True,Wales,0,-3.2147508,Europe,,GB,53.1361273,"Llys-y-cil, Llanferres, Denbighshire, Wales",,
True,United Kingdom,0,-2.8333331,Europe,,GB,51.7501058,"Llanofer Fawr, Monmouthshire, Wales, United Kingdom",,
True,Wales,0,-3.2373987,Europe,,GB,51.6418098,"Ystrad, Glamorgan, Wales",,
True,United Kingdom,0,-3.8390174,Europe,,GB,52.2751973,"Strata Florida, Cardiganshire, Wales, United Kingdom",,
True,Wales,0,-3.8390174,Europe,,GB,52.2751973,"St Mary Churchyard, Strata Florida, Cardiganshire, Wales",,
True,England,0,-0.3134414,Europe,,GB,50.8829329,"Bramber, Sussex, England",,
True,Wales,0,-3.008586,Europe,,GB,52.2747215,"Llanbadarn-Fawr, Radnorshire, Wales",,
True,Wales,0,-3.8390174,Europe,,GB,52.2751973,"St. Mary Churchyard, Strata Florida, , Ceredigion, Wales",,
True,United Kingdom,0,-3.952781,Europe,,GB,52.2945764,"Llannerch Aeron, Cardiganshire, Wales, United Kingdom",,
True,England,0,-1.1847653,Europe,,GB,52.6849138,"Leicestershire, England",,
True,England,0,-0.5404819,Europe,,GB,53.2293545,"Lincoln, Lincolnshire, England",,
True,Wales,0,-3.3854408,Europe,,GB,51.9489737,"Talgarth, Breconshire, Wales",,
True,Wales,0,-4.916667,Europe,,GB,51.8339209,"St. David's, Pebidiog, Pembrokeshire, Wales",,
True,United Kingdom,0,-2.8333331,Europe,,GB,51.7501058,"Machen, Monmouthshire, Wales, United Kingdom",,
True,Wales,0,-2.8333331,Europe,,GB,51.7501058,"Caerleon, Monmouthshire, Wales",,
True,,1,-3.1305139,,,NONE,51.6808582,"Dehewbarth, South Wales",,
True,Wales,0,-3.3988831,Europe,,GB,51.4470646,"Cibwr, Glamorgan, Wales",,
True,England,0,-2.6398283,Europe,,GB,51.7373356,"St Briavels, Gloucestershire, England",,
True,Wales,0,-3.2419248,Europe,,GB,51.5202413,"of, , Glamorganshire, Wales",,
True,,1,-3.507654,,,NONE,51.5290415,{Iestyn},,
True,Wales,0,-3.702071,Europe,,GB,51.6445562,"Afan, Wales",,
True,Wales,0,-3.702071,Europe,,GB,51.6445562,"Afan, Neath Port Talbot, Wales",,
True,United Kingdom,0,-3.3988831,Europe,,GB,51.4470646,"Senghenydd, Glamorgan, Wales, United Kingdom",,
True,Wales,0,-3.2419248,Europe,,GB,51.5202413,"Afan cantref, Glamorganshire, Wales",,
True,Wales,0,-3.702071,Europe,,GB,51.6445562,"Afan, Glamorgan, Wales",,
True,Wales,0,-3.2419248,Europe,,GB,51.5202413,"Glynogwr, Gwrinydd, Glamorganshire, Wales",,
True,Wales,0,-4.0139694,Europe,,GB,52.4746376,"of, Genau'r-glyn, Cardiganshire, Wales",,
True,,1,10.0,,,NONE,51.0,Europa,,
True,Wales,0,-3.3854408,Europe,,GB,51.9489737,"Llangatwg, Breconshire, Wales",,
True,Wales,0,-3.3988831,Europe,,GB,51.4470646,"Coity, Glamorgan, Wales",,
True,United Kingdom,0,-3.1988507,Europe,,GB,51.5916477,"Bedwas, Caerphilly, Wales, United Kingdom",,
True,Wales,0,-3.3854408,Europe,,GB,51.9489737,"Crucywel, Llangatwg, Breconshire, Wales",,
True,Wales,0,-3.3988831,Europe,,GB,51.4470646,"Rhondda, Glamorgan, Wales",,
True,Wales,0,-3.3760328,Europe,,GB,51.4470792,"Llantrithyd, Glamorgan, Wales",,
True,Wales,0,-3.2419248,Europe,,GB,51.5202413,"Senghennydd cantref, Glamorganshire, Wales",,
True,Wales,0,-3.3854408,Europe,,GB,51.9489737,"Glyntawe, Breconshire, Wales",,
True,United Kingdom,0,-3.000007,Europe,,GB,51.6666717,"Gwent, Wales, United Kingdom",,
True,Wales,0,-3.1628298,Europe,,GB,52.2152543,"Of, , Radnor, Wales",,
True,Wales,0,-3.4993597,Europe,,GB,53.2989083,"of Clwyd, Wales",,
True,United Kingdom,0,-3.166204,Europe,,GB,51.443132,"Clwyd, Wales, United Kingdom",,
True,United Kingdom,0,-1.3131692,Europe,,GB,51.0612766,"Winchester, Hampshire, England, United Kingdom",,
True,France,0,0.3138532,Europe,,FR,49.0677708,"Normandie, France",,
True,France,0,0.3138532,Europe,,FR,49.0677708,", Normandy, France",,
True,,1,0.3138532,,,NONE,49.0677708,"Mount Gomeric, Normandy, France.",,
True,Wales,0,-4.0035104,Europe,,GB,51.8814303,"Llandyfeisant, Carmarthenshire, , Wales",,
True,Wales,0,-3.3671284,Europe,,GB,53.1097895,"Llanrwst, Denbighshire, Wales",,
True,United Kingdom,0,-4.0035104,Europe,,GB,51.8814303,"Llandyfeisant, Carmarthenshire, Wales, United Kingdom",,
True,United Kingdom,0,-4.3478711,Europe,,GB,53.2781603,"West Wales, Wales, United Kingdom",,
True,Wales,0,-3.73893,Europe,,GB,52.2928116,"Deheuberth, Wales",,
True,United Kingdom,0,-3.008586,Europe,,GB,52.2747215,"Radnorshire, Wales, United Kingdom",,
True,Ireland,0,-6.9918183,Europe,,IE,53.118465,", Leinster, Ireland",,
True,Wales,0,-4.0416831,Europe,,GB,51.8720371,"Dynevor Castle, Llandilo, Carmarthenshire, Wales",,
True,Wales,0,-4.3115907,Europe,,GB,51.8591257,"Dynevor-Llandyfeisant, Carmarthen, Wales",,
True,England,0,-2.6435641,Europe,,GB,52.6523394,"Lower Maesbrook, Shropshire, England",,
True,Wales,0,-3.008586,Europe,,GB,52.2747215,"Radnorshire, Wales",,
True,Wales,0,-3.008586,Europe,,GB,52.2747215,"Of, , Radnorshire, Wales",,
True,Ireland,0,-6.2545,Europe,,IE,53.3411249,"Leinster, Dublin, Ireland",,
True,Wales,0,-3.8436844,Europe,,GB,53.2905864,"Creuddyn, Caernarvonshire, Wales",,
True,Wales,0,-3.1402189,Europe,,GB,53.2165096,", Flintshire, Wales",,
True,Wales,0,-3.1402189,Europe,,GB,53.2165096,"Tegaingl, Flintshire, Wales",,
True,Wales,0,-3.1402189,Europe,,GB,53.2165096,"Tegeingl cantref, Flintshire, Wales",,
True,Wales,0,-3.1402189,Europe,,GB,53.2165096,"Tegaingl, Flintshire, , Wales",,
True,France,0,2.3029846,Europe,,FR,49.8927775,"Y Somme, Picardie, France",,
True,Wales,0,-3.4649973,Europe,,GB,52.6152731,"of, , Montgomeryshire, Wales",,
True,Wales,0,-3.8436844,Europe,,GB,53.2905864,"Caernarvonshire, Wales",,
True,Wales,0,-3.1650851,Europe,,GB,53.2661553,"Tegeingl, Flintshire, , Wales",,
True,Wales,0,-3.73893,Europe,,GB,52.2928116,"Dynevor Castle, Llandilo, Carmarthshire, Wales",,
True,Wales,0,-3.008586,Europe,,GB,52.2747215,", Radnorshire, Wales",,
True,Wales,0,-3.3553352,Europe,,GB,52.32715,", Powys, Wales",,
True,Wales,0,-3.8335244,Europe,,GB,52.9089585,"Caernarvonshire, Gwynedd, Wales",,
True,Wales,0,-3.73893,Europe,,GB,52.2928116,"Cairnarvonshire, Wales",,
True,Wales,0,-3.2851826,Europe,,GB,51.4106442,"of Glamorgan, Wales",,
